Ambient Temperature(C): 26.1
Ambient Pressure(in Hg): 30.06
30.06
Time(s)	T1(Deg C)	T2(Deg C)	P1(PSI)	P2(PSI)	Mass Flowrate(g/min)
699.50	26.90	27.50	23.00	24.10	0.00
699.60	26.90	27.30	23.60	25.00	0.00
699.70	26.80	27.30	23.90	24.40	0.00
699.80	26.80	27.30	24.10	24.10	0.00
699.90	26.90	27.40	23.80	23.80	0.00
700.00	26.90	27.40	23.60	24.10	0.00
700.10	26.70	27.30	23.60	24.40	0.00
700.20	26.80	27.40	23.60	24.20	0.00
700.30	26.80	27.40	23.60	24.40	0.00
700.40	26.70	27.30	23.90	24.50	0.00
700.50	26.80	27.40	23.90	24.50	0.00
700.60	26.80	27.40	23.60	24.40	0.00
700.70	26.80	27.50	23.80	23.10	0.00
700.80	26.90	27.50	23.60	23.60	0.00
700.90	26.90	27.50	23.90	24.20	0.00
701.00	26.80	27.40	24.10	24.20	0.00
701.10	26.80	27.50	23.60	24.10	0.00
701.20	26.80	27.50	23.60	23.90	0.00
701.30	26.90	27.60	23.90	24.20	0.00
701.40	26.80	27.40	23.90	24.20	0.00
701.50	26.80	27.40	21.90	24.50	0.00
701.60	26.90	27.50	23.80	24.20	0.00
701.70	26.90	27.50	23.40	24.40	0.00
701.80	26.80	27.40	23.90	24.40	0.00
701.90	26.80	27.50	23.80	24.40	0.00
702.00	26.80	27.50	24.10	23.90	0.00
702.10	26.90	27.40	23.90	24.20	0.00
702.20	26.80	27.40	23.80	24.20	0.00
702.30	26.80	27.40	23.80	24.20	0.00
702.40	26.90	27.40	23.60	24.40	0.00
702.50	26.90	27.40	23.80	24.10	0.00
702.60	26.90	27.40	23.90	23.90	0.00
702.70	26.80	27.40	23.90	24.10	0.00
702.80	26.90	27.40	24.10	24.10	0.00
702.90	26.90	27.40	23.90	24.10	0.00
703.00	26.90	27.40	23.90	23.90	0.00
703.10	26.90	27.50	23.60	24.40	0.00
703.20	26.90	27.50	23.60	24.40	0.00
703.30	26.80	27.50	24.10	24.20	0.00
703.40	27.00	27.50	23.60	24.20	0.00
703.50	27.00	27.50	23.80	24.10	0.00
703.60	26.90	27.40	24.10	24.40	0.00
703.70	26.90	27.40	23.90	24.70	0.00
703.80	26.70	27.40	23.90	24.20	0.00
703.90	26.90	27.40	24.10	24.10	0.00
704.00	26.90	27.40	23.90	24.20	0.00
704.10	26.80	27.60	23.90	24.20	0.00
704.20	26.80	27.30	23.90	24.40	0.00
704.30	26.80	27.30	23.80	24.20	0.00
704.40	26.90	27.50	23.80	23.80	0.00
704.50	26.90	27.40	23.80	24.10	0.00
704.60	26.90	27.40	23.80	23.90	0.00
704.70	26.80	27.50	23.60	24.10	0.00
704.80	26.80	27.50	23.80	24.10	0.00
704.90	26.80	27.50	23.60	24.20	0.00
705.00	26.90	27.50	23.60	24.20	0.00
705.10	26.80	27.50	23.80	24.20	0.00
705.20	26.80	27.50	23.60	23.90	0.00
705.30	26.80	27.50	23.60	24.50	0.00
705.40	26.90	27.50	23.90	23.80	0.00
705.50	26.90	27.50	23.90	24.10	0.00
705.60	26.90	27.40	23.90	24.40	0.00
705.70	26.80	27.40	23.80	24.20	0.00
705.80	26.80	27.40	23.80	24.40	0.00
705.90	26.90	27.40	23.80	24.40	0.00
706.00	26.80	27.40	23.80	24.10	0.00
706.10	26.80	27.40	23.40	24.10	0.00
706.20	26.80	27.40	23.80	24.40	0.00
706.30	26.70	27.30	23.80	24.20	0.00
706.40	26.70	27.30	24.20	24.20	0.00
706.50	26.80	27.40	23.40	24.10	0.00
706.60	26.80	27.50	23.90	23.80	0.00
706.70	26.80	27.30	23.60	24.10	0.00
706.80	26.80	27.30	23.80	24.20	0.00
706.90	26.90	27.40	23.40	23.90	0.00
707.00	26.80	27.20	23.80	24.20	0.00
707.10	26.80	27.20	23.40	24.40	0.00
707.20	26.90	27.50	23.60	23.80	0.00
707.30	26.70	27.30	23.60	24.50	0.00
707.40	26.70	27.30	23.80	24.10	0.00
707.50	26.90	27.30	23.60	24.40	0.00
707.60	26.80	27.40	23.60	24.40	0.00
707.70	26.80	27.40	23.80	24.50	0.00
707.80	26.90	27.50	23.80	24.50	0.00
707.90	26.90	27.40	23.60	24.50	0.00
708.00	26.90	27.40	23.40	24.50	0.00
708.10	27.00	27.40	24.20	23.90	0.00
708.20	26.80	27.40	23.80	24.70	0.00
708.30	26.80	27.40	23.80	24.10	0.00
708.40	26.80	27.40	23.90	24.10	0.00
708.50	26.80	27.40	23.90	24.10	0.00
708.60	26.80	27.40	23.90	24.20	0.00
708.70	26.90	27.60	23.90	24.20	0.00
708.80	26.90	27.60	23.40	24.20	0.00
708.90	26.80	27.40	23.60	24.40	0.00
709.00	26.80	27.40	24.50	23.90	0.00
709.10	26.90	27.50	23.90	24.40	0.00
709.20	26.90	27.50	23.80	24.20	0.00
709.30	26.90	27.40	23.80	24.40	0.00
709.40	26.80	27.40	23.80	24.40	0.00
709.50	26.80	27.40	24.20	24.20	0.00
709.60	26.70	27.40	23.80	24.50	0.00
709.70	26.80	27.30	24.10	23.90	0.00
709.80	26.80	27.30	23.60	23.80	0.00
709.90	26.90	27.50	23.60	24.20	0.00
710.00	26.80	27.40	23.60	23.80	0.00
710.10	26.80	27.40	22.40	24.50	0.00
710.20	26.80	27.40	23.60	24.40	0.00
710.30	26.80	27.50	23.60	24.40	0.00
710.40	26.80	27.50	24.20	24.10	0.00
710.50	26.80	27.40	24.10	24.10	0.00
710.60	26.80	27.40	23.80	23.60	0.00
710.70	26.80	27.40	24.10	24.20	0.00
710.80	26.90	27.40	23.90	24.10	0.00
710.90	26.80	27.40	24.20	24.20	0.00
711.00	26.80	27.40	23.80	23.90	0.00
711.10	26.90	27.50	23.90	24.40	0.00
711.20	26.80	27.40	23.90	24.40	0.00
711.30	26.80	27.40	23.40	24.10	0.00
711.40	26.90	27.50	23.90	24.50	0.00
711.50	26.80	27.50	23.90	23.90	0.00
711.60	26.80	27.40	23.40	24.10	0.00
711.70	26.80	27.40	24.10	24.10	0.00
711.80	26.90	27.50	23.80	24.40	0.00
711.90	26.80	27.40	23.40	24.40	0.00
712.00	26.80	27.40	23.80	24.20	0.00
712.10	26.80	27.40	23.80	24.20	0.00
712.20	26.90	27.50	24.20	24.20	0.00
712.30	26.90	27.50	23.80	23.90	0.00
712.40	26.80	27.40	23.80	24.40	0.00
712.50	26.70	27.40	23.80	23.90	0.00
712.60	26.70	27.40	23.60	24.40	0.00
712.70	26.90	27.50	23.60	23.60	0.00
712.80	27.00	27.50	24.80	24.10	0.00
712.90	27.00	27.50	24.20	23.90	0.00
713.00	26.90	27.40	24.20	23.90	0.00
713.10	26.80	27.40	23.90	24.40	0.00
713.20	26.80	27.40	24.10	24.70	0.00
713.30	26.80	27.40	24.10	24.40	0.00
713.40	26.70	27.30	24.20	24.40	0.00
713.50	26.90	27.40	24.70	23.90	0.00
713.60	26.90	27.40	23.60	23.90	0.00
713.70	26.90	27.40	23.80	24.40	0.00
713.80	26.90	27.40	23.90	24.40	0.00
713.90	26.90	27.40	24.10	24.40	0.00
714.00	26.80	27.50	24.10	24.50	0.00
714.10	26.80	27.50	23.60	24.10	0.00
714.20	26.90	27.50	23.90	24.40	0.00
714.30	26.90	27.30	23.40	24.20	0.00
714.40	26.90	27.30	24.10	24.20	0.00
714.50	26.90	27.40	23.80	24.20	0.00
714.60	26.90	27.40	23.80	24.50	0.00
714.70	26.90	27.40	23.80	24.50	0.00
714.80	26.90	27.50	24.20	24.20	0.00
714.90	26.80	27.40	23.60	24.40	0.00
715.00	26.80	27.40	23.40	24.40	0.00
715.10	26.80	27.30	23.80	24.20	0.00
715.20	26.90	27.40	23.80	24.40	0.00
715.30	26.90	27.40	23.90	24.20	0.00
715.40	26.80	27.40	24.10	22.80	0.00
715.50	26.90	27.40	23.60	23.80	0.00
715.60	26.90	27.40	23.90	24.40	0.00
715.70	27.00	27.40	23.60	23.90	0.00
715.80	27.00	27.40	23.30	24.10	0.00
715.90	26.90	27.40	23.80	23.80	0.00
716.00	26.90	27.40	23.80	24.20	0.00
716.10	26.90	27.40	23.90	24.40	0.00
716.20	26.90	27.60	24.20	24.20	0.00
716.30	26.90	27.40	24.10	23.90	0.00
716.40	26.90	27.40	24.10	24.20	0.00
716.50	26.70	27.30	24.10	24.20	0.00
716.60	27.00	27.50	23.00	24.20	0.00
716.70	27.00	27.50	23.90	24.20	0.00
716.80	26.80	27.30	23.60	24.40	0.00
716.90	26.90	27.40	23.40	24.20	0.00
717.00	26.90	27.40	23.90	24.10	0.00
717.10	26.80	27.50	23.90	23.90	0.00
717.20	26.80	27.40	23.60	24.40	0.00
717.30	26.80	27.40	23.80	23.80	0.00
717.40	26.70	27.30	23.60	24.40	0.00
717.50	26.80	27.30	23.90	24.20	0.00
717.60	26.80	27.30	23.60	24.20	0.00
717.70	26.80	27.50	24.10	24.20	0.00
717.80	27.00	27.40	23.80	23.90	0.00
717.90	27.00	27.40	23.80	24.10	0.00
718.00	26.80	27.40	23.90	23.90	0.00
718.10	26.80	27.40	23.60	24.40	0.00
718.20	26.80	27.40	23.90	24.10	0.00
718.30	26.80	27.30	23.90	24.10	0.00
718.40	26.80	27.30	23.90	24.20	0.00
718.50	26.80	27.30	23.90	24.40	0.00
718.60	27.00	27.50	24.20	23.90	0.00
718.70	26.70	27.30	23.40	24.10	0.00
718.80	26.90	27.40	24.10	23.90	0.00
718.90	26.90	27.40	24.10	24.40	0.00
719.00	26.80	27.50	24.10	23.80	0.00
719.10	26.80	27.50	23.90	24.40	0.00
719.20	26.80	27.30	23.90	24.40	0.00
719.30	26.90	27.50	23.60	24.50	0.00
719.40	26.90	27.50	23.60	24.20	0.00
719.50	26.80	27.30	23.60	24.50	0.00
719.60	26.90	27.40	23.80	24.20	0.00
719.70	26.90	27.40	23.90	24.50	0.00
719.80	26.80	27.40	23.80	24.70	0.00
719.90	26.70	27.40	23.40	24.10	0.00
720.00	26.90	27.40	23.80	24.20	0.00
720.10	26.90	27.40	23.80	24.20	0.00
720.20	26.90	27.40	23.90	23.90	0.00
720.30	26.90	27.40	23.80	24.20	0.00
720.40	26.90	27.40	24.20	23.90	0.00
720.50	26.80	27.30	24.10	24.10	0.00
720.60	26.90	27.40	23.90	24.20	0.00
720.70	26.90	27.40	23.60	24.40	0.00
720.80	26.90	27.40	23.80	24.10	0.00
720.90	26.70	27.30	23.40	25.60	0.00
721.00	26.70	27.30	23.40	25.60	0.00
721.10	26.90	27.40	23.80	24.20	0.00
721.20	26.80	27.40	23.80	24.20	0.00
721.30	26.90	27.30	24.20	24.20	0.00
721.40	26.90	27.30	23.90	24.20	0.00
721.50	26.90	27.40	23.60	23.90	0.00
721.60	26.90	27.50	24.20	23.90	0.00
721.70	26.90	27.50	23.60	24.40	0.00
721.80	26.80	27.20	24.10	24.10	0.00
721.90	26.90	27.40	24.10	24.10	0.00
722.00	26.90	27.40	23.80	24.20	0.00
722.10	26.80	27.40	23.30	24.10	0.00
722.20	26.90	27.50	23.60	24.50	0.00
722.30	26.90	27.50	23.80	24.10	0.00
722.40	26.90	27.40	23.90	24.40	0.00
722.50	26.80	27.30	24.10	24.40	0.00
722.60	26.80	27.30	23.60	24.10	0.00
722.70	26.80	27.50	23.30	24.20	0.00
722.80	26.80	27.50	23.30	24.20	0.00
722.90	26.80	27.40	23.40	24.40	0.00
723.00	26.90	27.30	23.40	24.40	0.00
723.10	26.90	27.30	23.60	24.70	0.00
723.20	26.60	27.30	23.90	24.50	0.00
723.30	26.90	27.40	23.90	24.40	0.00
723.40	26.80	27.20	23.80	24.10	0.00
723.50	26.80	27.20	23.80	24.40	0.00
723.60	26.90	27.40	23.90	24.50	0.00
723.70	26.90	27.30	23.90	24.50	0.00
723.80	26.90	27.30	23.60	24.10	0.00
723.90	26.80	27.50	24.10	24.40	0.00
724.00	26.80	27.30	23.80	24.20	0.00
724.10	26.80	27.30	24.20	24.50	0.00
724.20	26.80	27.30	23.90	24.40	0.00
724.30	26.90	27.40	23.80	24.10	0.00
724.40	26.90	27.40	23.40	24.20	0.00
724.50	26.80	27.30	23.40	24.20	0.00
724.60	26.80	27.40	24.10	23.80	0.00
724.70	26.90	27.40	23.90	23.90	0.00
724.80	26.90	27.40	23.60	24.20	0.00
724.90	27.00	27.40	23.60	24.20	0.00
725.00	27.00	27.40	23.60	24.70	0.00
725.10	27.00	27.40	24.10	23.50	0.00
725.20	26.90	27.40	23.90	23.90	0.00
725.30	26.70	27.20	23.60	24.40	0.00
725.40	26.70	27.20	23.60	24.40	0.00
725.50	26.80	27.30	23.80	24.50	0.00
725.60	26.80	27.30	23.30	24.40	0.00
725.70	26.80	27.30	23.40	24.20	0.00
725.80	26.70	27.30	23.80	24.20	0.00
725.90	26.90	27.40	23.30	24.50	0.00
726.00	26.90	27.40	23.40	24.40	0.00
726.10	27.00	27.40	24.10	24.20	0.00
726.20	26.80	27.40	23.90	24.10	0.00
726.30	26.80	27.40	23.90	24.10	0.00
726.40	26.90	27.40	24.10	23.90	0.00
726.50	26.90	27.30	23.90	24.10	0.00
726.60	26.90	27.30	24.20	23.90	0.00
726.70	26.80	27.40	23.90	24.20	0.00
726.80	26.90	27.30	23.60	24.20	0.00
726.90	26.90	27.30	23.90	24.10	0.00
727.00	26.70	27.30	23.60	24.40	0.00
727.10	26.80	27.40	23.60	24.40	0.00
727.20	26.90	27.30	23.80	24.50	0.00
727.30	26.90	27.30	23.60	24.20	0.00
727.40	26.80	27.30	23.80	24.50	0.00
727.50	26.80	27.30	23.60	24.40	0.00
727.60	26.90	27.30	23.90	24.20	0.00
727.70	26.90	27.50	23.80	24.20	0.00
727.80	26.90	27.50	23.90	24.20	0.00
727.90	26.80	27.40	23.60	24.40	0.00
728.00	26.80	27.30	23.60	24.40	0.00
728.10	26.80	27.30	23.30	23.80	0.00
728.20	26.70	27.30	23.60	24.20	0.00
728.30	26.80	27.20	21.80	24.20	0.00
728.40	26.80	27.20	23.80	24.20	0.00
728.50	26.80	27.30	24.20	23.90	0.00
728.60	26.80	27.40	23.90	24.20	0.00
728.70	26.80	27.40	23.60	24.20	0.00
728.80	26.80	27.40	23.40	24.10	0.00
728.90	26.80	27.20	23.40	24.10	0.00
729.00	26.80	27.20	24.20	24.10	0.00
729.10	26.80	27.40	23.40	24.10	0.00
729.20	26.90	27.50	23.30	24.50	0.00
729.30	26.90	27.40	23.90	24.20	0.00
729.40	26.90	27.40	21.90	24.50	0.00
729.50	26.80	27.40	23.60	24.10	0.00
729.60	26.80	27.40	23.60	23.90	0.00
729.70	26.80	27.20	23.60	24.20	0.00
729.80	26.90	27.30	23.60	24.20	0.00
729.90	26.90	27.30	23.40	24.20	0.00
730.00	26.80	27.20	24.10	24.10	0.00
730.10	26.90	27.30	24.10	24.10	0.00
730.20	26.80	27.20	23.40	24.20	0.00
730.30	26.80	27.20	23.90	24.40	0.00
730.40	26.90	27.40	23.60	24.20	0.00
730.50	26.90	27.40	23.90	24.10	0.00
730.60	26.80	27.30	23.60	24.40	0.00
730.70	26.90	27.50	23.60	24.40	0.00
730.80	26.80	27.40	23.40	24.10	0.00
730.90	26.80	27.40	23.80	24.20	0.00
731.00	26.70	27.30	23.80	23.90	0.00
731.10	26.90	27.40	24.10	24.40	0.00
731.20	26.90	27.40	23.90	24.20	0.00
731.30	26.90	27.30	23.30	24.40	0.00
731.40	26.90	27.30	24.20	23.80	0.00
731.50	26.90	27.30	23.60	24.20	0.00
731.60	26.80	27.40	23.60	24.20	0.00
731.70	26.80	27.40	23.80	24.50	0.00
731.80	26.90	27.40	23.90	24.10	0.00
731.90	26.90	27.40	24.10	24.20	0.00
732.00	26.90	27.40	24.20	24.10	0.00
732.10	26.70	27.40	23.80	24.50	0.00
732.20	26.70	27.40	23.60	24.50	0.00
732.30	26.80	27.20	23.60	24.20	0.00
732.40	26.80	27.30	23.80	24.10	0.00
732.50	26.80	27.30	23.80	24.10	0.00
732.60	26.80	27.40	23.60	23.90	0.00
732.70	26.80	27.40	23.80	24.40	0.00
732.80	26.80	27.40	23.80	24.70	0.00
732.90	26.80	27.40	23.80	24.20	0.00
733.00	26.80	27.40	23.80	24.10	0.00
733.10	26.80	27.30	23.90	24.40	0.00
733.20	26.80	27.30	23.80	23.90	0.00
733.30	26.80	27.40	23.80	24.40	0.00
733.40	26.80	27.40	23.80	24.40	0.00
733.50	26.70	27.40	23.80	23.90	0.00
733.60	26.80	27.40	23.00	24.20	0.00
733.70	26.80	27.40	23.60	24.20	0.00
733.80	26.90	27.40	23.60	24.20	0.00
733.90	26.90	27.40	24.10	24.10	0.00
734.00	26.90	27.40	23.40	24.50	0.00
734.10	26.80	27.20	23.40	24.80	0.00
734.20	26.80	27.20	23.60	24.50	0.00
734.30	26.70	27.30	23.60	24.50	0.00
734.40	26.90	27.40	23.90	24.10	0.00
734.50	26.90	27.40	23.30	24.20	0.00
734.60	26.90	27.30	23.60	24.10	0.00
734.70	26.80	27.30	23.90	23.90	0.00
734.80	26.80	27.30	23.80	24.40	0.00
734.90	26.90	27.40	23.90	24.10	0.00
735.00	26.90	27.40	23.90	24.20	0.00
735.10	26.90	27.40	23.60	24.20	0.00
735.20	26.80	27.30	23.60	23.80	0.00
735.30	26.90	27.30	23.60	24.40	0.00
735.40	26.90	27.40	23.80	24.10	0.00
735.50	26.90	27.40	23.40	24.70	0.00
735.60	26.80	27.30	23.90	23.90	0.00
735.70	26.90	27.50	24.10	24.20	0.00
735.80	26.90	27.50	23.90	24.20	0.00
735.90	26.80	27.30	23.90	24.20	0.00
736.00	26.80	27.30	23.90	24.20	0.00
736.10	26.90	27.20	23.60	24.10	0.00
736.20	26.80	27.30	23.80	24.40	0.00
736.30	26.80	27.30	23.60	24.50	0.00
736.40	26.90	27.30	23.80	24.40	0.00
736.50	26.90	27.30	23.80	24.10	0.00
736.60	27.00	27.30	23.80	23.90	0.00
736.70	26.80	27.20	23.90	24.10	0.00
736.80	26.80	27.20	23.90	24.50	0.00
736.90	26.90	27.30	23.90	24.50	0.00
737.00	26.80	27.30	23.60	24.40	0.00
737.10	26.80	27.30	23.90	24.50	0.00
737.20	26.80	27.30	23.60	24.20	0.00
737.30	26.80	27.30	23.90	24.40	0.00
737.40	26.90	27.40	23.40	24.20	0.00
737.50	26.80	27.20	23.40	23.90	0.00
737.60	26.80	27.20	23.60	23.90	0.00
737.70	26.80	27.30	23.80	24.20	0.00
737.80	26.90	27.50	23.80	24.20	0.00
737.90	26.90	27.50	23.80	24.20	0.00
738.00	26.80	27.30	23.60	24.50	0.00
738.10	27.00	27.40	23.30	24.20	0.00
738.20	27.00	27.40	23.90	24.20	0.00
738.30	26.80	27.40	23.60	24.20	0.00
738.40	26.90	27.40	23.90	24.20	0.00
738.50	26.90	27.40	23.30	24.20	0.00
738.60	26.90	27.40	24.20	24.10	0.00
738.70	26.80	27.20	24.20	24.10	0.00
738.80	26.80	27.20	23.80	23.90	0.00
738.90	26.90	27.40	23.80	23.30	0.00
739.00	26.90	27.40	23.60	24.40	0.00
739.10	26.80	27.20	23.60	24.50	0.00
739.20	26.80	27.30	23.80	23.90	0.00
739.30	26.80	27.30	24.10	24.10	0.00
739.40	26.80	27.30	23.40	24.20	0.00
739.50	26.80	27.30	23.60	24.10	0.00
739.60	26.70	27.30	23.60	24.10	0.00
739.70	26.90	27.40	24.10	24.10	0.00
739.80	26.80	27.30	24.10	24.20	0.00
739.90	26.80	27.30	23.60	24.20	0.00
740.00	26.90	27.30	23.90	24.50	0.00
740.10	26.70	27.30	23.40	24.50	0.00
740.20	26.70	27.30	22.20	24.20	0.00
740.30	26.70	27.30	23.60	24.20	0.00
740.40	26.80	27.40	23.60	24.40	0.00
740.50	26.80	27.40	23.60	24.40	0.00
740.60	26.90	27.40	24.10	24.10	0.00
740.70	26.90	27.40	23.40	24.40	0.00
740.80	26.90	27.40	23.30	24.10	0.00
740.90	27.00	27.40	23.90	24.80	0.00
741.00	27.00	27.40	23.80	24.10	0.00
741.10	26.90	27.30	23.80	23.30	0.00
741.20	26.80	27.30	23.80	24.10	0.00
741.30	26.80	27.30	23.60	23.90	0.00
741.40	26.80	27.10	23.60	23.90	0.00
741.50	26.80	27.30	23.60	24.10	0.00
741.60	26.80	27.30	24.20	23.50	0.00
741.70	26.90	27.40	23.80	23.60	0.00
741.80	26.90	27.20	23.80	24.20	0.00
741.90	26.90	27.20	23.80	24.20	0.00
742.00	26.80	27.40	23.40	24.20	0.00
742.10	26.80	27.20	23.40	24.20	0.00
742.20	26.80	27.20	23.40	23.90	0.00
742.30	26.70	27.30	23.40	23.90	0.00
742.40	27.00	27.40	23.90	24.40	0.00
742.50	26.90	27.30	24.10	24.10	0.00
742.60	26.90	27.30	23.90	23.80	0.00
742.70	26.80	27.30	23.80	24.10	0.00
742.80	26.80	27.30	23.90	24.40	0.00
742.90	26.80	27.30	23.80	24.10	0.00
743.00	26.80	27.30	23.90	24.20	0.00
743.10	26.80	27.30	23.90	24.20	0.00
743.20	26.80	27.30	24.10	24.50	0.00
743.30	26.80	27.30	23.80	23.80	0.00
743.40	26.80	27.30	23.60	23.90	0.00
743.50	26.80	27.30	23.80	24.40	0.00
743.60	26.70	27.30	23.80	24.20	0.00
743.70	26.80	27.30	23.40	25.00	0.00
743.80	26.80	27.30	23.80	23.90	0.00
743.90	26.80	27.40	23.80	24.20	0.00
744.00	26.90	27.50	23.80	24.20	0.00
744.10	26.90	27.50	23.60	24.10	0.00
744.20	26.80	27.20	23.40	25.30	0.00
744.30	26.80	27.20	23.80	24.40	0.00
744.40	26.80	27.20	23.30	24.40	0.00
744.50	26.90	27.40	23.90	24.70	0.00
744.60	26.90	27.40	23.80	24.20	0.00
744.70	26.90	27.40	24.20	24.70	0.00
744.80	26.90	27.30	23.80	24.10	0.00
744.90	26.90	27.30	23.80	24.10	0.00
745.00	26.90	27.30	24.10	24.40	0.00
745.10	26.80	27.30	23.90	24.10	0.00
745.20	26.80	27.30	23.90	24.20	0.00
745.30	26.90	27.30	23.40	24.20	0.00
745.40	26.80	27.20	23.40	24.40	0.00
745.50	26.80	27.20	23.90	23.80	0.00
745.60	26.80	27.30	23.80	23.90	0.00
745.70	26.80	27.20	23.40	23.90	0.00
745.80	26.80	27.20	23.40	23.90	0.00
745.90	26.80	27.20	23.40	24.40	0.00
746.00	26.90	27.30	23.80	24.20	0.00
746.10	26.90	27.30	23.90	23.90	0.00
746.20	27.00	27.40	23.60	24.40	0.00
746.30	26.80	27.40	23.60	25.00	0.00
746.40	26.80	27.40	23.60	24.20	0.00
746.50	26.80	27.40	23.90	24.20	0.00
746.60	26.80	27.20	23.60	24.40	0.00
746.70	26.80	27.20	23.60	24.40	0.00
746.80	26.80	27.30	23.90	24.10	0.00
746.90	26.80	27.30	24.10	24.10	0.00
747.00	26.80	27.20	23.80	24.20	0.00
747.10	26.80	27.20	23.90	23.90	0.00
747.20	26.80	27.20	23.80	24.10	0.00
747.30	26.80	27.30	23.60	24.40	0.00
747.40	26.80	27.30	23.80	24.10	0.00
747.50	26.80	27.40	23.80	24.10	0.00
747.60	27.00	27.40	24.10	24.40	0.00
747.70	27.00	27.40	23.60	24.20	0.00
747.80	26.80	27.40	23.60	23.90	0.00
747.90	27.00	27.40	23.80	24.70	0.00
748.00	26.90	27.40	23.80	24.20	0.00
748.10	26.90	27.40	23.90	24.20	0.00
748.20	26.90	27.30	23.90	24.70	0.00
748.30	26.90	27.30	21.80	24.20	0.00
748.40	27.00	27.40	21.80	24.20	0.00
748.50	27.00	27.40	23.60	24.20	0.00
748.60	27.00	27.40	23.60	24.80	0.00
748.70	26.90	27.30	23.90	24.20	0.00
748.80	26.90	27.30	23.80	23.90	0.00
748.90	27.00	27.40	23.90	24.50	0.00
749.00	26.90	27.20	23.80	24.10	0.00
749.10	26.90	27.20	23.60	24.10	0.00
749.20	26.80	27.20	23.80	24.10	0.00
749.30	26.90	27.30	23.80	24.10	0.00
749.40	26.90	27.30	23.80	23.90	0.00
749.50	26.90	27.30	23.80	24.50	0.00
749.60	26.90	27.30	23.90	23.90	0.00
749.70	26.90	27.30	23.90	24.20	0.00
749.80	26.80	27.40	23.80	23.90	0.00
749.90	26.90	27.20	23.90	24.10	0.00
750.00	26.90	27.20	23.80	24.40	0.00
750.10	26.80	27.20	23.90	24.20	0.00
750.20	27.00	27.50	23.90	24.20	0.00
750.30	27.00	27.50	23.60	24.50	0.00
750.40	26.90	27.30	23.80	24.40	0.00
750.50	26.90	27.30	23.60	24.40	0.00
750.60	27.00	27.30	23.60	24.40	0.00
750.70	26.80	27.30	24.10	23.50	0.00
750.80	26.80	27.30	23.60	24.10	0.00
750.90	26.90	27.30	24.10	22.80	0.00
751.00	26.80	27.30	24.10	21.90	0.00
751.10	27.00	27.30	24.10	21.90	0.00
751.20	27.00	27.30	23.80	24.20	0.00
751.30	26.80	27.30	23.80	24.20	0.00
751.40	26.80	27.30	23.90	24.20	0.00
751.50	26.90	27.30	23.80	23.90	0.00
751.60	26.90	27.30	23.90	24.40	0.00
751.70	26.90	27.30	23.10	24.50	0.00
751.80	26.90	27.30	23.40	24.20	0.00
751.90	26.90	27.30	23.90	24.10	0.00
752.00	26.90	27.30	23.90	24.10	0.00
752.10	26.80	27.20	23.80	23.80	0.00
752.20	26.90	27.40	23.60	23.90	0.00
752.30	26.90	27.40	23.90	24.20	0.00
752.40	26.90	27.20	23.90	24.20	0.00
752.50	26.90	27.20	23.90	24.40	0.00
752.60	26.90	27.20	23.60	24.10	0.00
752.70	26.90	27.40	23.60	24.20	0.00
752.80	26.80	27.30	23.60	23.90	0.00
752.90	26.80	27.30	23.60	23.90	0.00
753.00	26.80	27.20	24.20	24.40	0.00
753.10	27.00	27.40	22.10	24.20	0.00
753.20	26.90	27.20	23.80	24.10	0.00
753.30	26.90	27.20	23.80	24.10	0.00
753.40	26.80	27.20	23.90	24.10	0.00
753.50	26.80	27.20	23.60	24.40	0.00
753.60	26.90	27.30	23.60	24.50	0.00
753.70	26.80	27.20	23.40	24.20	0.00
753.80	26.80	27.20	23.40	24.20	0.00
753.90	26.70	27.20	24.10	23.90	0.00
754.00	26.80	27.20	23.60	24.20	0.00
754.10	26.80	27.30	23.90	24.10	0.00
754.20	26.80	27.30	24.10	24.20	0.00
754.30	26.90	27.10	23.90	24.40	0.00
754.40	26.90	27.10	23.60	24.10	0.00
754.50	26.80	27.30	23.80	24.20	0.00
754.60	26.90	27.20	23.80	24.50	0.00
754.70	26.90	27.20	23.80	24.50	0.00
754.80	26.90	27.30	23.80	24.20	0.00
754.90	26.70	27.20	23.60	23.80	0.00
755.00	26.70	27.20	23.40	24.20	0.00
755.10	26.90	27.20	23.90	24.10	0.00
755.20	26.90	27.30	23.60	24.20	0.00
755.30	27.00	27.40	24.10	24.20	0.00
755.40	27.00	27.40	23.90	23.90	0.00
755.50	26.90	27.30	24.20	24.10	0.00
755.60	26.80	27.20	23.60	24.20	0.00
755.70	26.80	27.20	23.80	24.50	0.00
755.80	26.80	27.30	23.90	24.10	0.00
755.90	26.90	27.40	23.80	23.80	0.00
756.00	26.90	27.40	25.00	23.90	0.00
756.10	26.80	27.30	24.10	22.80	0.00
756.20	26.90	27.30	24.20	24.20	0.00
756.30	26.90	27.30	23.80	24.20	0.00
756.40	26.70	27.20	23.80	24.20	0.00
756.50	26.70	27.30	23.40	24.20	0.00
756.60	26.80	27.30	23.80	24.10	0.00
756.70	26.80	27.30	23.90	24.20	0.00
756.80	26.90	27.20	23.60	23.80	0.00
756.90	26.80	27.30	23.90	24.20	0.00
757.00	26.80	27.30	23.80	24.10	0.00
757.10	26.90	27.30	23.40	24.10	0.00
757.20	26.80	27.20	23.90	24.70	0.00
757.30	26.80	27.20	23.90	24.70	0.00
